participant_ID,program_ID,rm_engagement,gender_female,urm,pre_interest,negative_affect,post_science_interest,post_science_competence_beliefs,post_science_utility_value,post_mathematics_interest,post_mathematics_competence_beliefs,post_mathematics_utility_value,post_engineering_interest,post_engineering_competence_beliefs,post_engineering_utility_value,post_future_job_work_science_computer,post_future_job_use_science_math,post_future_job_become_STEM,post_interest,overall_post_competence_beliefs,overall_post_utility_value,program_name,rownum
4056,4,3,0,1,NA,2.5,2.6666666666666665,3,2.8,3.3333333333333335,2.6666666666666665,2.8,3,4,3.6,3,3,2,NA,4,3.6,Boston - Sociedad Latina,6
4056,4,2.25,0,1,NA,3,2.6666666666666665,3,2.8,3.3333333333333335,2.6666666666666665,2.8,3,4,3.6,3,3,2,NA,4,3.6,Boston - Sociedad Latina,7
4056,4,3.25,0,1,NA,3.5,2.6666666666666665,3,2.8,3.3333333333333335,2.6666666666666665,2.8,3,4,3.6,3,3,2,NA,4,3.6,Boston - Sociedad Latina,8
4093,4,4,1,1,4,1.5,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,4,4,4,Boston - Sociedad Latina,1
4093,4,3.75,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,2
4093,4,4,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,3
4093,4,3,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,4
4093,4,4,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,5
4093,4,2.75,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,6
4093,4,3.75,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,7
4093,4,4,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,8
4093,4,4,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,9
4093,4,4,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,10
4093,4,4,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,11
4093,4,2,1,1,4,3,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,12
4093,4,3,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,13
4093,4,4,1,1,4,1.5,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,14
4093,4,1.75,1,1,4,1,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,15
4093,4,2.25,1,1,4,2,2.6666666666666665,3,3.6,4,4,4,4,4,4,3,3,3,NA,4,4,Boston - Sociedad Latina,16
4066,4,2,0,1,3.3333333333333335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,1
4066,4,2,0,1,3.3333333333333335,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,2
4066,4,1.75,0,1,3.3333333333333335,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,3
4066,4,2.5,0,1,3.3333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,4
4066,4,2,0,1,3.3333333333333335,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,5
4066,4,3,0,1,3.3333333333333335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,6
4066,4,2.5,0,1,3.3333333333333335,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,7
4066,4,2.75,0,1,3.3333333333333335,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,8
4066,4,2,0,1,3.3333333333333335,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,9
4066,4,2.25,0,1,3.3333333333333335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,10
4066,4,1.5,0,1,3.3333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,11
4066,4,1.25,0,1,3.3333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,12
4066,4,2.25,0,1,3.3333333333333335,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,13
4066,4,1.75,0,1,3.3333333333333335,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,14
4066,4,1.5,0,1,3.3333333333333335,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,15
4066,4,2.5,0,1,3.3333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,16
4066,4,3,0,1,3.3333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,17
4066,4,2.25,0,1,3.3333333333333335,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,18
4067,4,3.25,1,1,4,2,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,4,3.6666666666666665,3.8,Boston - Sociedad Latina,1
4067,4,3.75,1,1,4,2,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,2
4067,4,2.25,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,3
4067,4,2.75,1,1,4,1.5,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,4
4067,4,3.5,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,5
4067,4,3.25,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,6
4067,4,2.25,1,1,4,2,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,7
4067,4,3.5,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,8
4067,4,3.25,1,1,4,1.5,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,9
4067,4,2.25,1,1,4,1.5,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,10
4067,4,2.75,1,1,4,2,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,11
4067,4,3.75,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,12
4067,4,3.5,1,1,4,1.5,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,13
4067,4,3.25,1,1,4,1.5,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,14
4067,4,3.25,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,15
4067,4,2,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,16
4067,4,2.75,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,17
4067,4,3.5,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,18
4067,4,2.5,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,19
4067,4,2.5,1,1,4,1,3.3333333333333335,3.3333333333333335,3.8,2.6666666666666665,3.6666666666666665,3.8,4,3.6666666666666665,3.2,4,4,3,NA,3.6666666666666665,3.8,Boston - Sociedad Latina,20
4068,4,2.75,1,1,4,1.5,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,3.6666666666666665,3.3333333333333335,3.2,Boston - Sociedad Latina,1
4068,4,1.5,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,2
4068,4,1.25,1,1,4,1.5,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,3
4068,4,2.25,1,1,4,1.5,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,4
4068,4,2.75,1,1,4,1.5,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,5
4068,4,2.25,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,6
4068,4,3,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,7
4068,4,2.5,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,8
4068,4,3,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,9
4068,4,3,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,10
4068,4,3.5,1,1,4,1.5,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,11
4068,4,4,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,12
4068,4,4,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,13
4068,4,3.5,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,14
4068,4,2.75,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,15
4068,4,4,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,16
4068,4,3.75,1,1,4,1,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,17
4068,4,2.5,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,18
4068,4,3.5,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,19
4068,4,3.25,1,1,4,1.5,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,20
4068,4,3.25,1,1,4,2,3.6666666666666665,3.3333333333333335,2.6,2.6666666666666665,3,3.2,3,2.3333333333333335,1.6,3,2,3,NA,3.3333333333333335,3.2,Boston - Sociedad Latina,21
4069,4,3,1,1,3,1.5,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,3.3333333333333335,4,4,Boston - Sociedad Latina,1
4069,4,2.75,1,1,3,2,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,2
4069,4,3,1,1,3,1.5,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,3
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,4
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,5
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,6
4069,4,2.75,1,1,3,2,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,7
4069,4,3,1,1,3,1.5,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,8
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,9
4069,4,2.25,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,10
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,11
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,12
4069,4,2.5,1,1,3,1.5,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,13
4069,4,3,1,1,3,1,2.6666666666666665,3,3,3.3333333333333335,4,4,2.3333333333333335,2,2,3,4,4,NA,4,4,Boston - Sociedad Latina,14
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,1
4070,4,2.75,0,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,2
4070,4,1,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,3
4070,4,4,0,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,4
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,5
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,6
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,7
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,8
4070,4,3.75,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,9
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,10
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,11
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,12
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,13
4070,4,4,0,1,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,14
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,15
4070,4,4,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,16
4071,4,3.25,0,1,3.6666666666666665,4,4,4,NA,4,4,NA,4,4,4,4,NA,4,4,4,4,Boston - Sociedad Latina,1
4071,4,1.75,0,1,3.6666666666666665,2.5,4,4,NA,4,4,NA,4,4,4,4,NA,4,NA,4,4,Boston - Sociedad Latina,2
4071,4,3.25,0,1,3.6666666666666665,3,4,4,NA,4,4,NA,4,4,4,4,NA,4,NA,4,4,Boston - Sociedad Latina,3
4071,4,2,0,1,3.6666666666666665,1.5,4,4,NA,4,4,NA,4,4,4,4,NA,4,NA,4,4,Boston - Sociedad Latina,4
4071,4,1.75,0,1,3.6666666666666665,3.5,4,4,NA,4,4,NA,4,4,4,4,NA,4,NA,4,4,Boston - Sociedad Latina,5
4071,4,2.5,0,1,3.6666666666666665,2.5,4,4,NA,4,4,NA,4,4,4,4,NA,4,NA,4,4,Boston - Sociedad Latina,6
4073,4,3.25,0,1,3,1,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,3.3333333333333335,3.6666666666666665,3.2,Boston - Sociedad Latina,1
4073,4,4,0,1,3,1,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,NA,3.6666666666666665,3.2,Boston - Sociedad Latina,2
4073,4,4,0,1,3,1,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,NA,3.6666666666666665,3.2,Boston - Sociedad Latina,3
4073,4,4,0,1,3,1,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,NA,3.6666666666666665,3.2,Boston - Sociedad Latina,4
4073,4,2.25,0,1,3,4,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,NA,3.6666666666666665,3.2,Boston - Sociedad Latina,5
4073,4,2.25,0,1,3,1,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,NA,3.6666666666666665,3.2,Boston - Sociedad Latina,6
4073,4,2.75,0,1,3,1.5,2,3.3333333333333335,2.4,1,1,1,3.3333333333333335,3.6666666666666665,3.2,4,1,4,NA,3.6666666666666665,3.2,Boston - Sociedad Latina,7
4074,4,3.25,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,1
4074,4,3,0,1,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,2
4075,4,2,1,1,3.6666666666666665,2,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,3.3333333333333335,2.6666666666666665,2.2,Boston - Sociedad Latina,1
4075,4,2.75,1,1,3.6666666666666665,1.5,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,2
4075,4,2.75,1,1,3.6666666666666665,2.5,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,3
4075,4,2,1,1,3.6666666666666665,2,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,4
4075,4,2,1,1,3.6666666666666665,4,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,5
4075,4,2,1,1,3.6666666666666665,2,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,6
4075,4,2,1,1,3.6666666666666665,3,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,7
4075,4,2,1,1,3.6666666666666665,2.5,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,8
4075,4,2,1,1,3.6666666666666665,4,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,9
4075,4,2.25,1,1,3.6666666666666665,4,3,2,1.8,1.6666666666666667,1.6666666666666667,2,3.3333333333333335,2.6666666666666665,2.2,NA,NA,NA,NA,2.6666666666666665,2.2,Boston - Sociedad Latina,10
4998,4,1,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,3.6666666666666665,4,4,Boston - Sociedad Latina,1
4998,4,2.5,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,2
4998,4,3.25,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,3
4998,4,2.5,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,4
4998,4,2,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,5
4998,4,2.75,1,1,NA,1.5,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,6
4998,4,2.75,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,7
4998,4,3.25,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,8
4998,4,3,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,9
4998,4,3,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,10
4998,4,1.25,1,1,NA,1,2.6666666666666665,2.3333333333333335,3.6,2.6666666666666665,3.3333333333333335,4,3.6666666666666665,4,3.2,3,4,2,NA,4,4,Boston - Sociedad Latina,11
4077,4,3.75,1,1,1.6666666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,1
4077,4,2.25,1,1,1.6666666666666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,2
4077,4,3.75,1,1,1.6666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,3
4077,4,2,1,1,1.6666666666666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,4
4077,4,2.25,1,1,1.6666666666666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Sociedad Latina,5
